analysis_group,run_id,input_generation,dataset,task,model,metric,dimension,segment,expected_label,predicted_label,seed,review_id,text,expected_sentiment,predicted_sentiment,sentiment_confidence,sentiment_correct,expected_topic,predicted_topic,topic_confidence,topic_correct,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest,template_family,value,support,low,high
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12547,"After a few weeks of mixed use, the built-in audio works well even outside my usual routine. this was different from my first impression. I would buy it again.",positive,positive,0.9740586876869202,True,television,washing_machine,0.5627356171607971,False,advanced,0,0,0,0,medium,0,1,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12548,"I did not pay much attention to the vibration at first, but after using it for work and at home it continues to work without drama. I tried the same thing again later and got a similar result. No bullshit, this has been one of the better parts of the product.",positive,positive,0.9326152205467224,True,washing_machine,smartphone,0.4032837152481079,False,standard,1,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12549,"real talk, my main impression of this refrigeration unit comes from the thermostat: it has turned into a recurring problem after using it for work and at home. the behavior persisted across several attempts.",negative,negative,0.8992304801940918,True,refrigerator,refrigerator,0.9971649050712585,True,standard,0,0,0,1,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12550,my main impression of this bedroom tv comes from the streaming menu: it feels ordinary after more use after useing it for work and at home. a second chekc gave me the same result. there is not much else to say.,neutral,neutral,0.9999459981918335,True,television,television,0.9996242523193359,True,informal,0,0,1,0,long,0,1,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12551,"I did not pay much attention to the door latch at first, but after taking it on a trip it is acceptable but unremarkable. I tried the same thing again later and got a similar result.",neutral,neutral,0.9986525774002075,True,washing_machine,refrigerator,0.8737602829933167,False,standard,0,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12552,my main impression of this work phone comes from the fingerprint reader: it continues to work without drama outside my normal routine. a second check gave me the same result.,positive,negative,0.9815070629119873,False,smartphone,smartphone,0.9995973706245422,True,limited,0,0,1,0,medium,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12553,"From a practical reliability standpoint, outside my normal routine, I noticed that the rear camera on this work phone is acceptable but unremarkable.",neutral,neutral,0.5328865647315979,True,smartphone,smartphone,0.9992626309394836,True,technical,0,0,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12554,"i did not pay much attention to the sports motion at first, but after changing a few settings it still performs consistently.",positive,positive,0.9955829977989197,True,television,television,0.9995933175086975,True,informal,0,0,0,0,medium,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12555,"During a heavier-than-usual day, I noticed that the network reception on this new phone is difficult to trust. I would not rely on it. I am tired of this crap.",negative,negative,0.9999556541442871,True,smartphone,smartphone,0.9995008707046509,True,advanced,1,0,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12556,"After coming back to it after a few days, I noticed that the call quailty on this cell phone is difficult to trust. I would not rely on it.",negative,negative,0.9977514147758484,True,smartphone,smartphone,0.9992104768753052,True,standard,0,0,1,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12557,My main impression of this daily driver comes from the network reception: it is neither impressive nor bad after changing a few settings. the behavior persisted across several attempts. There is no major crap to complain about here.,neutral,neutral,0.9999561309814453,True,smartphone,smartphone,0.9995957016944885,True,standard,1,0,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12558,"After repeated use under comparable conditions, i did not pay much attention to the compressor fan at first, but outside my normal routine it has not changed my opinion much. this was different from my first impression. I can live with it.",neutral,negative,0.9017856121063232,False,refrigerator,refrigerator,0.9986279010772705,True,technical,0,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12559,"Under a representative operating profile, i did not pay much attention to the earpiece at first, but after changing a few settings it still performs consistently. the difference became clearer after a few more days.",positive,positive,0.999606192111969,True,smartphone,refrigerator,0.7236172556877136,False,technical,0,0,0,0,long,0,1,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12560,"After taking it on a trip, I noticed that the earpiece on this pocket device has not changed my opinion much. I tried the same thing again later and got a similar result. I do not feel strongly either way.",neutral,neutral,0.9999310970306396,True,smartphone,smartphone,0.9996294975280762,True,advanced,0,0,0,0,long,0,1,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12561,"Atfer changing a few settings, the earpiece has been a pleasant surprise. someone else in the house noticed it too.",positive,negative,0.9559372067451477,False,smartphone,refrigerator,0.956980288028717,False,standard,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12562,"imo, i did not pay much attention to the call quality at first, but when someone else in the house used it it is fine for what it is. I repeated the check before writing this. I can live with it.",neutral,neutral,0.9998403787612915,True,smartphone,refrigerator,0.9767218828201294,False,advanced,0,0,0,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12563,"During a heavier-than-usual day, I noticed that the earpiece on this cell phone does the job. the difference became clearer after a few more days. It is not amazing, but it is not bullshit either.",neutral,neutral,0.9999231100082397,True,smartphone,smartphone,0.9996576309204102,True,advanced,1,0,0,0,long,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12564,My main impression of this clothes washer comes from the door latch: it is difficult to trust after using it for work and at home. the behavior persisted across several attempts. I am tired of this crap.,negative,negative,0.9329288601875305,True,washing_machine,washing_machine,0.5509297251701355,True,standard,1,0,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12565,"during a heavier-than-usual day, i noticed that the network reception on this daily driver works normally.",neutral,negative,0.7200018763542175,False,smartphone,smartphone,0.9969909191131592,True,informal,0,0,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12566,"Under a representative operating profile, after useing it for work and at home, the panel lighting fails in normal use. On the other hand, the video input feels ordinary after more use, which makes the overall picture more mixed.",negative,negative,0.9999656677246094,True,television,washing_machine,0.9995809197425842,False,technical,0,0,1,0,long,1,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12567,"After useing it for work and at home, the soap tray fails in normal use. I repeated the check before writing this. I would hesitate to buy it again.",negative,negative,0.9999716281890869,True,washing_machine,refrigerator,0.5447768568992615,False,standard,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12568,the shelf layout is what stood out after coming back to it after a few days; it breaks down when conditions change. i tried the same thing again later and got a similar result. this needs to improve.,negative,negative,0.9982476234436035,True,refrigerator,refrigerator,0.9741349220275879,True,informal,0,0,0,0,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12569,"real talk, my main impression of this television set comes from the interface: it keeps acting up after using it for work and at home. a second check gave me the same result.",negative,negative,0.9995415210723877,True,television,television,0.9996131062507629,True,informal,0,0,0,1,medium,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12570,"After changing a few settings, the inside lightign is fine for what it is. the difference became clearer after a few more days.",neutral,neutral,0.9997593760490417,True,refrigerator,refrigerator,0.8107793927192688,True,standard,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12571,"not gonna lie, after using it for work and at home, the freezer compartment feels more use. i repeated the check before writing this.",neutral,neutral,0.9238144755363464,True,refrigerator,refrigerator,0.9928921461105347,True,limited,0,0,0,1,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,12572,"Under ordinary operating conditions, the inside lighting is what stood out after coming back to it after a few days; it still performs consistently. a seocnd check gave me the same result. I have stopped worrying about this part of the product.",positive,positive,0.9998855590820312,True,refrigerator,refrigerator,0.9949283599853516,True,technical,0,0,1,0,long,0,0,stood_out,,,,
